# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		443		237		160
1		280		346		188
2		221		361		190
3		220		367		193
4		211		372		192
5		194		380		186
6		190		385		188
7		176		390		186
8		172		392		184
9		169		394		185
10		167		397		184
11		158		400		185
12		159		403		186
13		154		406		187
14		155		407		185
15		151		409		188
16		152		410		188
17		152		410		188
18		151		412		187
19		148		413		187
20		148		415		189
21		148		415		189
22		142		418		189
23		142		418		189
24		139		420		187
25		140		421		188
26		140		421		188
27		135		422		188
28		135		422		188
29		135		422		188
30		134		423		188
31		134		423		188
32		135		424		188
33		135		424		188
34		135		424		188
35		135		424		188
36		135		424		188
37		135		424		188
38		135		424		188
39		135		424		188
40		135		424		188
41		135		424		188
42		135		424		188
43		135		424		188
44		135		424		188
45		135		424		188
46		135		424		188
47		135		424		188
48		134		425		188
49		134		425		188
50		134		425		188
51		134		425		188
52		134		425		188
53		134		425		188
54		134		425		188
55		134		425		188
56		135		426		188
57		135		426		188
58		135		426		188
59		135		426		188
60		135		426		188
61		135		426		188
62		135		426		188
63		135		426		188
64		135		426		188
65		135		426		188
66		135		426		188
67		135		426		188
68		135		426		188
69		135		426		188
70		135		426		188
71		135		426		188
72		135		426		188
73		135		426		188
74		135		426		188
75		135		426		188
76		135		426		188
77		135		426		188
78		134		427		188
79		134		427		188
80		134		427		188
81		134		427		188
82		134		427		188
83		134		427		188
84		134		427		188
85		134		427		188
86		134		427		188
87		134		427		188
88		134		427		188
89		134		427		188
90		134		427		188
91		134		427		188
92		135		428		188
93		135		428		188
94		135		428		188
95		135		428		188
96		135		428		188
97		135		428		188
98		135		428		188
99		135		428		188
100		135		428		188
101		135		428		188
102		135		428		188
103		135		428		188
104		135		428		188
105		135		428		188
106		135		428		188
107		135		428		188
108		135		428		188
109		135		428		188
110		135		428		188
111		135		428		188
112		135		428		188
113		135		428		188
114		135		428		188
115		135		428		188
116		135		428		188
117		134		429		188
118		135		430		188
119		135		430		188
120		135		430		188
121		135		430		188
122		135		430		188
123		135		430		188
124		135		430		188
125		135		430		188
126		135		430		188
127		135		430		188
128		135		430		188
129		135		430		188
130		135		430		188
131		135		430		188
132		135		430		188
133		135		430		188
134		135		430		188
135		135		430		188
136		135		430		188
137		135		430		188
138		135		430		188
139		135		430		188
140		135		430		188
141		135		430		188
142		135		430		188
143		135		430		188
144		135		430		188
145		135		430		188
146		135		430		188
147		135		430		188
148		135		430		188
